batch_id,sku,location_id,product_class,trust_flag,units_on_hand,unit_cost_usd,days_to_expiry,in_scope,days_weight,unsold_share,batch_value,score,band
LF-10611,SKU-0940,LOC-20,HEALTHCARE,OK,119,14.56,336,N,,,1732.64,,
LF-10754,SKU-0496,LOC-19,FOOD_AMBIENT,OK,62,0.73,152,N,,,45.26,,
LF-10075,SKU-0040,LOC-38,HEALTHCARE,OK,13,17.38,149,N,,,225.94,,
LF-11500,SKU-0395,LOC-38,HEALTHCARE,OK,26,37.45,391,N,,,973.7,,
LF-11819,SKU-0522,LOC-18,FOOD_AMBIENT,OK,35,9.2,363,N,,,322.0,,
LF-11003,SKU-0078,LOC-03,FOOD_CHILLED,OK,68,11.86,63,N,,,806.48,,
LF-10930,SKU-0103,LOC-29,HEALTHCARE,OK,11,25.02,282,N,,,275.22,,
LF-10406,SKU-0984,LOC-02,FOOD_CHILLED,OK,118,8.8,93,N,,,1038.4,,
LF-11784,SKU-0026,LOC-13,FOOD_AMBIENT,OK,50,10.08,118,N,,,504.0,,
LF-11894,SKU-0524,LOC-21,FOOD_AMBIENT,OK,78,7.27,81,N,,,567.06,,
LF-11013,SKU-0126,LOC-37,FOOD_AMBIENT,OK,41,7.77,85,N,,,318.57,,
LF-11100,SKU-0696,LOC-02,FOOD_AMBIENT,OK,39,6.24,366,N,,,243.36,,
LF-11124,SKU-0646,LOC-05,FOOD_AMBIENT,OK,12,9.62,140,N,,,115.44,,
LF-10593,SKU-0653,LOC-13,FOOD_AMBIENT,OK,32,11.52,150,N,,,368.64,,
LF-10780,SKU-0316,LOC-26,FOOD_AMBIENT,OK,18,11.61,131,N,,,208.98,,
LF-10026,SKU-1018,LOC-28,FOOD_AMBIENT,OK,38,6.13,296,N,,,232.94,,
LF-11716,SKU-0238,LOC-01,FOOD_AMBIENT,OK,45,10.5,138,N,,,472.5,,
LF-10405,SKU-0790,LOC-20,FOOD_AMBIENT,OK,77,11.07,335,N,,,852.39,,
LF-10459,SKU-1060,LOC-25,FOOD_AMBIENT,OK,57,7.49,138,N,,,426.93,,
LF-10768,SKU-0781,LOC-22,FOOD_CHILLED,OK,20,9.94,88,N,,,198.8,,
LF-10881,SKU-0127,LOC-32,FOOD_AMBIENT,OK,10,0.52,367,N,,,5.2,,
LF-10142,SKU-0857,LOC-22,FOOD_AMBIENT,OK,27,4.06,281,N,,,109.62,,
LF-10757,SKU-0556,LOC-34,HEALTHCARE,OK,9,26.81,125,N,,,241.29,,
LF-11209,SKU-1058,LOC-25,FOOD_CHILLED,OK,28,13.65,89,N,,,382.2,,
LF-11934,SKU-0662,LOC-32,HEALTHCARE,OK,27,27.02,84,N,,,729.54,,
LF-10250,SKU-0925,LOC-30,FOOD_AMBIENT,OK,13,0.51,196,N,,,6.63,,
LF-11709,SKU-0456,LOC-13,FOOD_AMBIENT,OK,29,8.92,190,N,,,258.68,,
LF-10716,SKU-0280,LOC-08,FOOD_AMBIENT,OK,21,1.45,224,N,,,30.45,,
LF-10500,SKU-0529,LOC-10,FOOD_CHILLED,OK,30,2.0,129,N,,,60.0,,
LF-11405,SKU-0847,LOC-13,HEALTHCARE,OK,103,31.63,333,N,,,3257.89,,
LF-11683,SKU-0861,LOC-18,HEALTHCARE,OK,31,5.94,196,N,,,184.14,,
LF-11258,SKU-0504,LOC-05,FOOD_AMBIENT,OK,9,8.1,135,N,,,72.9,,
LF-11016,SKU-0234,LOC-17,FOOD_CHILLED,OK,90,4.44,139,N,,,399.6,,
LF-10623,SKU-0262,LOC-38,FOOD_AMBIENT,OK,30,3.51,175,N,,,105.3,,
LF-11014,SKU-0178,LOC-18,FOOD_CHILLED,OK,11,7.67,85,N,,,84.37,,
LF-10958,SKU-0799,LOC-32,FOOD_AMBIENT,OK,14,6.71,209,N,,,93.94,,
LF-11274,SKU-0921,LOC-21,FOOD_AMBIENT,OK,31,6.61,117,N,,,204.91,,
LF-11371,SKU-0120,LOC-25,HEALTHCARE,OK,28,16.87,305,N,,,472.36,,
LF-10668,SKU-0668,LOC-15,FOOD_AMBIENT,OK,92,5.2,317,N,,,478.4,,
LF-10945,SKU-0934,LOC-28,FOOD_CHILLED,OK,5,4.01,61,N,,,20.05,,
LF-11410,SKU-0163,LOC-28,FOOD_AMBIENT,OK,23,10.79,215,N,,,248.17,,
LF-10068,SKU-0046,LOC-01,FOOD_AMBIENT,OK,14,1.08,193,N,,,15.12,,
LF-11303,SKU-0458,LOC-08,HEALTHCARE,OK,12,25.47,277,N,,,305.64,,
LF-10476,SKU-0745,LOC-22,HEALTHCARE,OK,24,4.84,249,N,,,116.16,,
LF-10736,SKU-0409,LOC-18,FOOD_AMBIENT,OK,9,5.5,93,N,,,49.5,,
LF-11043,SKU-0790,LOC-04,FOOD_AMBIENT,OK,19,11.07,354,N,,,210.33,,
LF-11743,SKU-0766,LOC-25,HEALTHCARE,OK,31,36.84,383,N,,,1142.04,,
LF-11076,SKU-0390,LOC-36,FOOD_AMBIENT,OK,19,1.23,336,N,,,23.37,,
LF-10647,SKU-0017,LOC-05,FOOD_AMBIENT,OK,110,3.87,227,N,,,425.7,,
LF-10929,SKU-0967,LOC-19,HEALTHCARE,OK,15,26.63,250,N,,,399.45,,
LF-11630,SKU-0667,LOC-21,HEALTHCARE,OK,16,22.33,185,N,,,357.28,,
LF-10365,SKU-0789,LOC-09,HEALTHCARE,OK,20,14.11,210,N,,,282.2,,
LF-11888,SKU-0929,LOC-23,FOOD_AMBIENT,OK,41,10.16,166,N,,,416.56,,
LF-11572,SKU-0158,LOC-16,FOOD_AMBIENT,OK,10,5.22,391,N,,,52.2,,
LF-11272,SKU-1089,LOC-31,FOOD_AMBIENT,OK,14,4.5,354,N,,,63.0,,
LF-10014,SKU-0913,LOC-01,FOOD_AMBIENT,OK,55,7.29,343,N,,,400.95,,
LF-10818,SKU-0531,LOC-07,FOOD_CHILLED,OK,32,3.06,86,N,,,97.92,,
LF-10617,SKU-0424,LOC-11,FOOD_AMBIENT,OK,36,0.84,188,N,,,30.24,,
LF-11778,SKU-0371,LOC-07,FOOD_AMBIENT,OK,44,7.58,398,N,,,333.52,,
LF-10900,SKU-0611,LOC-18,FOOD_AMBIENT,OK,48,6.92,400,N,,,332.16,,
LF-11929,SKU-0446,LOC-25,FOOD_AMBIENT,OK,14,1.96,276,N,,,27.44,,
LF-11875,SKU-0096,LOC-37,FOOD_AMBIENT,OK,41,4.2,109,N,,,172.2,,
LF-10370,SKU-0348,LOC-01,FOOD_AMBIENT,OK,29,9.76,368,N,,,283.04,,
LF-10409,SKU-0555,LOC-14,FOOD_AMBIENT,OK,16,10.15,288,N,,,162.4,,
LF-10810,SKU-0389,LOC-07,HEALTHCARE,OK,45,31.54,177,N,,,1419.3,,
LF-11701,SKU-1075,LOC-22,HEALTHCARE,OK,44,18.43,283,N,,,810.92,,
LF-11710,SKU-0106,LOC-13,FOOD_AMBIENT,OK,20,11.4,187,N,,,228.0,,
LF-10701,SKU-0282,LOC-35,HEALTHCARE,OK,51,35.84,141,N,,,1827.84,,
LF-11763,SKU-0457,LOC-12,HEALTHCARE,OK,34,39.46,295,N,,,1341.64,,
LF-10243,SKU-0381,LOC-29,FOOD_AMBIENT,OK,87,6.33,124,N,,,550.71,,
LF-11939,SKU-0570,LOC-25,FOOD_CHILLED,OK,40,11.18,65,N,,,447.2,,
LF-11070,SKU-0532,LOC-36,FOOD_AMBIENT,OK,34,8.57,235,N,,,291.38,,
LF-10094,SKU-0401,LOC-21,HEALTHCARE,OK,13,11.98,385,N,,,155.74,,
LF-10448,SKU-0184,LOC-25,FOOD_AMBIENT,OK,50,5.03,153,N,,,251.5,,
LF-10130,SKU-0139,LOC-35,FOOD_AMBIENT,OK,173,3.57,186,N,,,617.61,,
LF-10471,SKU-0551,LOC-06,FOOD_AMBIENT,OK,62,5.57,108,N,,,345.34,,
LF-10398,SKU-0872,LOC-12,HEALTHCARE,OK,11,18.8,290,N,,,206.8,,
LF-11805,SKU-0293,LOC-36,FOOD_AMBIENT,OK,30,9.01,133,N,,,270.3,,
LF-11590,SKU-0072,LOC-16,FOOD_AMBIENT,OK,15,5.33,220,N,,,79.95,,
LF-11361,SKU-0266,LOC-15,FOOD_AMBIENT,OK,51,6.24,125,N,,,318.24,,
LF-10954,SKU-0968,LOC-30,FOOD_AMBIENT,OK,43,2.36,325,N,,,101.48,,
LF-10435,SKU-0517,LOC-29,HEALTHCARE,OK,20,31.82,303,N,,,636.4,,
LF-10184,SKU-0525,LOC-07,HEALTHCARE,OK,97,19.87,201,N,,,1927.39,,
LF-10004,SKU-0280,LOC-12,FOOD_AMBIENT,OK,37,1.45,311,N,,,53.65,,
LF-10432,SKU-0375,LOC-34,FOOD_AMBIENT,OK,18,2.86,246,N,,,51.48,,
LF-11755,SKU-1024,LOC-06,FOOD_AMBIENT,OK,59,8.47,162,N,,,499.73,,
LF-11799,SKU-0112,LOC-22,FOOD_AMBIENT,OK,25,10.9,245,N,,,272.5,,
LF-10308,SKU-0052,LOC-11,FOOD_AMBIENT,OK,32,5.66,122,N,,,181.12,,
LF-10265,SKU-0128,LOC-14,FOOD_AMBIENT,OK,94,6.52,83,N,,,612.88,,
LF-11529,SKU-0530,LOC-07,HEALTHCARE,OK,54,39.8,384,N,,,2149.2,,
LF-10684,SKU-0527,LOC-09,FOOD_AMBIENT,OK,52,0.72,193,N,,,37.44,,
LF-10995,SKU-0407,LOC-35,FOOD_AMBIENT,OK,54,8.56,398,N,,,462.24,,
LF-10831,SKU-0230,LOC-14,FOOD_CHILLED,OK,27,5.93,64,N,,,160.11,,
LF-11802,SKU-0765,LOC-08,FOOD_AMBIENT,OK,13,6.75,163,N,,,87.75,,
LF-10209,SKU-0116,LOC-38,HEALTHCARE,OK,87,29.32,105,N,,,2550.84,,
LF-10822,SKU-0336,LOC-30,FOOD_AMBIENT,OK,9,6.13,230,N,,,55.17,,
LF-11139,SKU-0266,LOC-37,FOOD_AMBIENT,OK,23,6.24,207,N,,,143.52,,
LF-11479,SKU-0459,LOC-05,FOOD_AMBIENT,OK,40,11.71,356,N,,,468.4,,
LF-11104,SKU-0554,LOC-10,FOOD_AMBIENT,OK,12,5.48,168,N,,,65.76,,
LF-10914,SKU-0718,LOC-38,HEALTHCARE,OK,169,15.03,214,N,,,2540.07,,
LF-10190,SKU-0726,LOC-38,FOOD_AMBIENT,OK,66,1.23,225,N,,,81.18,,
LF-11095,SKU-0648,LOC-28,FOOD_AMBIENT,OK,179,2.65,115,N,,,474.35,,
LF-10090,SKU-0782,LOC-22,FOOD_AMBIENT,OK,5,9.31,139,N,,,46.55,,
LF-10755,SKU-1090,LOC-25,FOOD_AMBIENT,OK,68,9.28,287,N,,,631.04,,
LF-10798,SKU-0998,LOC-19,HEALTHCARE,OK,29,24.97,121,N,,,724.13,,
LF-11412,SKU-0535,LOC-38,HEALTHCARE,OK,67,7.22,342,N,,,483.74,,
LF-10534,SKU-0615,LOC-22,FOOD_AMBIENT,OK,22,9.55,355,N,,,210.1,,
LF-10783,SKU-0490,LOC-30,FOOD_AMBIENT,OK,42,0.88,149,N,,,36.96,,
LF-11464,SKU-0244,LOC-32,HEALTHCARE,OK,57,11.9,175,N,,,678.3,,
LF-11540,SKU-0957,LOC-12,FOOD_AMBIENT,OK,8,7.52,298,N,,,60.16,,
LF-11814,SKU-1063,LOC-24,HEALTHCARE,OK,41,21.93,174,N,,,899.13,,
LF-10163,SKU-0367,LOC-10,HEALTHCARE,OK,10,28.68,196,N,,,286.8,,
LF-11110,SKU-0892,LOC-32,FOOD_CHILLED,OK,36,5.69,69,N,,,204.84,,
LF-10599,SKU-0019,LOC-17,FOOD_CHILLED,OK,47,9.87,75,N,,,463.89,,
LF-10465,SKU-0547,LOC-32,FOOD_CHILLED,OK,11,12.3,99,N,,,135.3,,
LF-10076,SKU-0039,LOC-38,FOOD_CHILLED,OK,50,14.95,76,N,,,747.5,,
LF-10747,SKU-0666,LOC-29,FOOD_AMBIENT,OK,27,3.46,138,N,,,93.42,,
LF-11662,SKU-0359,LOC-28,FOOD_AMBIENT,OK,107,9.57,300,N,,,1023.99,,
LF-10903,SKU-0399,LOC-31,FOOD_CHILLED,OK,41,13.19,98,N,,,540.79,,
LF-11719,SKU-0493,LOC-38,HEALTHCARE,OK,36,24.71,179,N,,,889.56,,
LF-11453,SKU-0506,LOC-08,HEALTHCARE,OK,45,29.2,282,N,,,1314.0,,
LF-11757,SKU-0305,LOC-13,FOOD_AMBIENT,OK,39,6.01,317,N,,,234.39,,
LF-10503,SKU-0540,LOC-26,FOOD_AMBIENT,OK,37,8.82,131,N,,,326.34,,
LF-10860,SKU-0655,LOC-06,FOOD_CHILLED,OK,40,12.71,73,N,,,508.4,,
LF-10877,SKU-0380,LOC-18,FOOD_AMBIENT,OK,30,7.25,63,N,,,217.5,,
LF-10419,SKU-0589,LOC-01,FOOD_CHILLED,OK,20,14.54,71,N,,,290.8,,
LF-10880,SKU-0270,LOC-07,FOOD_AMBIENT,OK,9,2.08,313,N,,,18.72,,
LF-10824,SKU-0780,LOC-17,FOOD_CHILLED,OK,33,8.68,66,N,,,286.44,,
LF-11005,SKU-0189,LOC-36,FOOD_CHILLED,OK,75,8.35,71,N,,,626.25,,
LF-10901,SKU-1039,LOC-02,FOOD_AMBIENT,OK,24,9.7,354,N,,,232.8,,
LF-10256,SKU-0308,LOC-07,FOOD_CHILLED,OK,31,10.7,67,N,,,331.7,,
LF-11732,SKU-0102,LOC-13,FOOD_AMBIENT,OK,68,11.04,307,N,,,750.72,,
LF-10579,SKU-0385,LOC-33,FOOD_AMBIENT,OK,78,3.31,185,N,,,258.18,,
LF-10407,SKU-0693,LOC-25,FOOD_AMBIENT,STALE_COUNT,39,6.66,106,N,,,259.74,,
LF-11867,SKU-1039,LOC-21,FOOD_AMBIENT,OK,71,9.7,243,N,,,688.7,,
LF-11909,SKU-0096,LOC-11,FOOD_AMBIENT,OK,17,4.2,307,N,,,71.4,,
LF-10535,SKU-0871,LOC-36,FOOD_AMBIENT,OK,82,6.06,160,N,,,496.92,,
LF-11439,SKU-0918,LOC-38,HEALTHCARE,OK,21,9.52,193,N,,,199.92,,
LF-11806,SKU-0656,LOC-36,HEALTHCARE,OK,68,26.06,367,N,,,1772.08,,
LF-10778,SKU-0069,LOC-31,FOOD_AMBIENT,OK,37,7.5,157,N,,,277.5,,
LF-10254,SKU-0420,LOC-36,FOOD_AMBIENT,OK,62,8.39,292,N,,,520.18,,
LF-11800,SKU-0768,LOC-32,FOOD_CHILLED,OK,30,10.11,122,N,,,303.3,,
LF-10894,SKU-0550,LOC-06,HEALTHCARE,OK,15,25.62,361,N,,,384.3,,
LF-10627,SKU-0518,LOC-20,FOOD_AMBIENT,OK,41,7.8,231,N,,,319.8,,
LF-10842,SKU-0066,LOC-18,FOOD_AMBIENT,OK,187,2.95,333,N,,,551.65,,
LF-10420,SKU-1000,LOC-17,FOOD_AMBIENT,OK,93,7.52,266,N,,,699.36,,
LF-10876,SKU-1068,LOC-03,FOOD_AMBIENT,OK,19,2.15,119,N,,,40.85,,
LF-11327,SKU-0901,LOC-14,FOOD_CHILLED,OK,38,9.78,63,N,,,371.64,,
LF-11057,SKU-0647,LOC-10,HEALTHCARE,OK,21,9.13,346,N,,,191.73,,
LF-11376,SKU-1039,LOC-26,FOOD_AMBIENT,OK,14,9.7,62,N,,,135.8,,
LF-10692,SKU-0389,LOC-21,HEALTHCARE,OK,23,31.54,240,N,,,725.42,,
LF-11642,SKU-0546,LOC-31,FOOD_AMBIENT,OK,46,5.11,88,N,,,235.06,,
LF-11114,SKU-0700,LOC-28,FOOD_AMBIENT,OK,21,4.77,260,N,,,100.17,,
LF-10084,SKU-0507,LOC-06,FOOD_CHILLED,OK,35,4.5,86,N,,,157.5,,
LF-11082,SKU-0004,LOC-24,FOOD_CHILLED,OK,24,14.99,92,N,,,359.76,,
LF-11208,SKU-0753,LOC-18,HEALTHCARE,OK,92,22.28,300,N,,,2049.76,,
LF-10480,SKU-1041,LOC-28,FOOD_AMBIENT,OK,13,2.39,136,N,,,31.07,,
LF-10123,SKU-0975,LOC-09,HEALTHCARE,OK,53,27.59,375,N,,,1462.27,,
LF-11030,SKU-0832,LOC-17,FOOD_AMBIENT,OK,14,4.15,266,N,,,58.1,,
LF-11231,SKU-0453,LOC-21,FOOD_AMBIENT,OK,28,4.54,385,N,,,127.12,,
LF-10460,SKU-0421,LOC-11,FOOD_AMBIENT,OK,13,11.97,171,N,,,155.61,,
LF-10556,SKU-0954,LOC-07,FOOD_AMBIENT,OK,21,4.87,241,N,,,102.27,,
LF-70004,SKU-1094,LOC-06,FOOD_AMBIENT,MISSING_EXPIRY,400,3.0,,,,,1200.0,,
LF-10775,SKU-0291,LOC-03,FOOD_AMBIENT,OK,74,5.47,63,N,,,404.78,,
LF-11861,SKU-0438,LOC-01,FOOD_CHILLED,OK,28,8.82,70,N,,,246.96,,
LF-11224,SKU-0865,LOC-37,FOOD_AMBIENT,OK,51,8.23,240,N,,,419.73,,
LF-10216,SKU-0091,LOC-35,FOOD_AMBIENT,OK,67,10.44,95,N,,,699.48,,
LF-10325,SKU-1001,LOC-32,FOOD_CHILLED,OK,29,14.33,70,N,,,415.57,,
LF-10318,SKU-1063,LOC-37,HEALTHCARE,OK,78,21.93,336,N,,,1710.54,,
LF-10689,SKU-0361,LOC-28,FOOD_AMBIENT,OK,37,11.95,211,N,,,442.15,,
LF-11047,SKU-0386,LOC-07,FOOD_AMBIENT,OK,40,4.06,71,N,,,162.4,,
LF-10962,SKU-0516,LOC-31,FOOD_AMBIENT,OK,13,11.85,374,N,,,154.05,,
LF-11889,SKU-0566,LOC-13,HEALTHCARE,OK,54,11.2,94,N,,,604.8,,
LF-10023,SKU-0021,LOC-08,FOOD_AMBIENT,OK,47,10.86,293,N,,,510.42,,
LF-11633,SKU-0903,LOC-18,HEALTHCARE,OK,35,17.5,202,N,,,612.5,,
LF-10616,SKU-0638,LOC-06,FOOD_AMBIENT,OK,45,9.21,63,N,,,414.45,,
LF-10685,SKU-0239,LOC-34,FOOD_CHILLED,OK,15,3.3,72,N,,,49.5,,
LF-11036,SKU-0362,LOC-37,FOOD_AMBIENT,OK,18,1.57,356,N,,,28.26,,
LF-10928,SKU-0792,LOC-31,FOOD_AMBIENT,OK,8,10.73,238,N,,,85.84,,
LF-10732,SKU-1016,LOC-17,FOOD_CHILLED,OK,40,4.47,61,N,,,178.8,,
LF-10473,SKU-0571,LOC-38,FOOD_AMBIENT,OK,121,9.38,92,N,,,1134.98,,
LF-11306,SKU-0505,LOC-26,FOOD_AMBIENT,OK,22,3.48,374,N,,,76.56,,
LF-10696,SKU-0886,LOC-15,FOOD_CHILLED,OK,20,9.68,86,N,,,193.6,,
LF-11377,SKU-0608,LOC-17,FOOD_AMBIENT,OK,85,10.11,371,N,,,859.35,,
LF-11276,SKU-0161,LOC-08,FOOD_CHILLED,OK,18,7.34,61,N,,,132.12,,
LF-11445,SKU-0689,LOC-29,FOOD_AMBIENT,OK,61,8.48,147,N,,,517.28,,
LF-10091,SKU-0108,LOC-32,FOOD_AMBIENT,OK,32,8.11,89,N,,,259.52,,
LF-10742,SKU-0657,LOC-03,FOOD_CHILLED,OK,12,13.95,64,N,,,167.4,,
LF-10133,SKU-0717,LOC-13,FOOD_CHILLED,OK,11,9.29,69,N,,,102.19,,
LF-11808,SKU-0449,LOC-19,FOOD_AMBIENT,OK,39,3.24,206,N,,,126.36,,
LF-10926,SKU-0223,LOC-32,FOOD_AMBIENT,OK,46,4.03,238,N,,,185.38,,
LF-11345,SKU-0374,LOC-37,HEALTHCARE,OK,45,25.24,69,N,,,1135.8,,
LF-10036,SKU-0725,LOC-18,HEALTHCARE,OK,13,37.8,377,N,,,491.4,,
LF-11568,SKU-0050,LOC-34,HEALTHCARE,OK,22,3.55,365,N,,,78.1,,
LF-10709,SKU-0564,LOC-25,FOOD_AMBIENT,OK,52,10.21,69,N,,,530.92,,
LF-11487,SKU-0924,LOC-10,FOOD_CHILLED,OK,57,6.96,110,N,,,396.72,,
LF-11341,SKU-1019,LOC-21,HEALTHCARE,OK,13,3.54,200,N,,,46.02,,
LF-10516,SKU-0801,LOC-25,FOOD_CHILLED,OK,9,2.72,99,N,,,24.48,,
LF-11606,SKU-0551,LOC-16,FOOD_AMBIENT,STALE_COUNT,11,5.57,311,N,,,61.27,,
LF-10667,SKU-0495,LOC-38,FOOD_AMBIENT,OK,41,10.36,179,N,,,424.76,,
LF-10245,SKU-0706,LOC-12,FOOD_AMBIENT,OK,14,2.65,110,N,,,37.1,,
LF-11365,SKU-0042,LOC-03,FOOD_AMBIENT,OK,91,7.58,84,N,,,689.78,,
LF-10658,SKU-0446,LOC-16,FOOD_AMBIENT,OK,21,1.96,66,N,,,41.16,,
LF-11891,SKU-0271,LOC-28,FOOD_AMBIENT,OK,26,6.32,152,N,,,164.32,,
LF-11032,SKU-0970,LOC-25,HEALTHCARE,OK,8,19.3,211,N,,,154.4,,
LF-10686,SKU-0926,LOC-28,FOOD_AMBIENT,OK,39,10.46,66,N,,,407.94,,
LF-11400,SKU-0306,LOC-33,FOOD_AMBIENT,OK,19,11.63,62,N,,,220.97,,
LF-11666,SKU-0291,LOC-37,FOOD_AMBIENT,OK,26,5.47,102,N,,,142.22,,
LF-10384,SKU-0367,LOC-29,HEALTHCARE,OK,91,28.68,84,N,,,2609.88,,
LF-11054,SKU-0106,LOC-28,FOOD_AMBIENT,OK,17,11.4,391,N,,,193.8,,
LF-10620,SKU-0456,LOC-14,FOOD_AMBIENT,OK,24,8.92,213,N,,,214.08,,
LF-11314,SKU-0987,LOC-29,HEALTHCARE,OK,26,8.51,76,N,,,221.26,,
LF-10195,SKU-0425,LOC-25,FOOD_AMBIENT,OK,63,3.72,305,N,,,234.36,,
LF-70008,SKU-1098,LOC-36,FOOD_AMBIENT,OK,1000,5.0,90,N,,,5000.0,,
LF-10193,SKU-0496,LOC-36,FOOD_AMBIENT,OK,48,0.73,156,N,,,35.04,,
LF-11052,SKU-0842,LOC-31,FOOD_AMBIENT,OK,8,5.42,207,N,,,43.36,,
LF-10911,SKU-0375,LOC-04,FOOD_AMBIENT,OK,74,2.86,377,N,,,211.64,,
LF-10241,SKU-0805,LOC-14,FOOD_AMBIENT,OK,120,6.95,270,N,,,834.0,,
LF-10429,SKU-0782,LOC-37,FOOD_AMBIENT,OK,44,9.31,284,N,,,409.64,,
LF-11354,SKU-0337,LOC-02,FOOD_AMBIENT,OK,26,10.45,227,N,,,271.7,,
LF-11493,SKU-1083,LOC-01,FOOD_CHILLED,OK,5,8.84,65,N,,,44.2,,
LF-10082,SKU-0222,LOC-29,FOOD_AMBIENT,OK,16,3.51,126,N,,,56.16,,
LF-10025,SKU-0798,LOC-09,FOOD_AMBIENT,OK,92,7.79,185,N,,,716.68,,
LF-11323,SKU-0826,LOC-34,HEALTHCARE,OK,46,27.31,99,N,,,1256.26,,
LF-10058,SKU-0576,LOC-10,FOOD_AMBIENT,OK,23,11.76,201,N,,,270.48,,
LF-10634,SKU-0998,LOC-07,HEALTHCARE,OK,61,24.97,130,N,,,1523.17,,
LF-11469,SKU-0084,LOC-28,FOOD_AMBIENT,OK,20,5.52,203,N,,,110.4,,
LF-10977,SKU-0995,LOC-27,FOOD_AMBIENT,OK,40,2.43,237,N,,,97.2,,
LF-11618,SKU-0755,LOC-14,FOOD_AMBIENT,OK,13,3.41,208,N,,,44.33,,
LF-10188,SKU-0985,LOC-04,FOOD_AMBIENT,OK,36,0.93,192,N,,,33.48,,
LF-10177,SKU-0829,LOC-36,FOOD_AMBIENT,OK,13,10.42,365,N,,,135.46,,
LF-11759,SKU-0652,LOC-07,FOOD_AMBIENT,OK,49,10.74,179,N,,,526.26,,
LF-11268,SKU-0050,LOC-38,HEALTHCARE,OK,30,3.55,132,N,,,106.5,,
LF-11667,SKU-0635,LOC-28,FOOD_CHILLED,OK,14,11.97,127,N,,,167.58,,
LF-10047,SKU-0467,LOC-15,FOOD_AMBIENT,OK,27,10.13,319,N,,,273.51,,
LF-10886,SKU-1011,LOC-25,FOOD_CHILLED,OK,37,2.49,67,N,,,92.13,,
LF-10688,SKU-0841,LOC-02,FOOD_CHILLED,OK,68,13.21,93,N,,,898.28,,
LF-11546,SKU-0177,LOC-14,FOOD_AMBIENT,OK,27,10.61,372,N,,,286.47,,
LF-11717,SKU-0689,LOC-14,FOOD_AMBIENT,OK,46,8.48,386,N,,,390.08,,
LF-11702,SKU-0762,LOC-25,HEALTHCARE,OK,7,31.0,136,N,,,217.0,,
LF-11735,SKU-1054,LOC-29,FOOD_AMBIENT,OK,53,6.64,74,N,,,351.92,,
LF-10070,SKU-1062,LOC-07,FOOD_AMBIENT,OK,14,11.72,267,N,,,164.08,,
LF-11446,SKU-0622,LOC-18,FOOD_AMBIENT,OK,10,2.59,121,N,,,25.9,,
LF-11161,SKU-0789,LOC-06,HEALTHCARE,OK,29,14.11,291,N,,,409.19,,
LF-11362,SKU-0598,LOC-20,HEALTHCARE,OK,21,5.52,212,N,,,115.92,,
LF-10657,SKU-0882,LOC-36,HEALTHCARE,OK,15,36.15,371,N,,,542.25,,
LF-11210,SKU-0981,LOC-32,HEALTHCARE,OK,14,10.07,62,N,,,140.98,,
LF-11089,SKU-0314,LOC-28,FOOD_AMBIENT,OK,10,1.76,203,N,,,17.6,,
LF-10884,SKU-0183,LOC-31,FOOD_CHILLED,OK,13,8.92,121,N,,,115.96,,
LF-11417,SKU-0162,LOC-01,FOOD_AMBIENT,OK,34,2.39,376,N,,,81.26,,
LF-10376,SKU-0812,LOC-36,FOOD_AMBIENT,OK,23,4.45,76,N,,,102.35,,
LF-10422,SKU-0539,LOC-36,HEALTHCARE,OK,40,33.9,188,N,,,1356.0,,
LF-11131,SKU-0660,LOC-11,FOOD_AMBIENT,OK,46,10.59,101,N,,,487.14,,
LF-11199,SKU-0369,LOC-09,FOOD_AMBIENT,OK,8,7.88,301,N,,,63.04,,
LF-10172,SKU-0087,LOC-01,FOOD_CHILLED,OK,25,6.22,108,N,,,155.5,,
LF-10838,SKU-0207,LOC-37,HEALTHCARE,OK,21,11.85,276,N,,,248.85,,
LF-10989,SKU-0112,LOC-21,FOOD_AMBIENT,OK,61,10.9,62,N,,,664.9,,
LF-10351,SKU-0062,LOC-18,HEALTHCARE,OK,41,38.28,319,N,,,1569.48,,
LF-10574,SKU-1050,LOC-29,FOOD_AMBIENT,OK,25,8.69,333,N,,,217.25,,
LF-10333,SKU-0399,LOC-02,FOOD_CHILLED,OK,44,13.19,73,N,,,580.36,,
LF-10844,SKU-0224,LOC-20,FOOD_AMBIENT,STALE_COUNT,15,7.85,265,N,,,117.75,,
LF-10359,SKU-0052,LOC-32,FOOD_AMBIENT,OK,6,5.66,309,N,,,33.96,,
LF-10934,SKU-0881,LOC-01,FOOD_CHILLED,MISSING_EXPIRY,58,12.26,,,,,711.08,,
LF-10261,SKU-1029,LOC-18,HEALTHCARE,OK,17,15.32,125,N,,,260.44,,
LF-11725,SKU-1059,LOC-35,FOOD_AMBIENT,OK,19,5.12,199,N,,,97.28,,
LF-11364,SKU-0689,LOC-06,FOOD_AMBIENT,OK,28,8.48,211,N,,,237.44,,
LF-11691,SKU-0606,LOC-22,FOOD_AMBIENT,OK,34,4.18,150,N,,,142.12,,
LF-11603,SKU-0891,LOC-17,FOOD_AMBIENT,OK,26,2.27,200,N,,,59.02,,
LF-11060,SKU-0702,LOC-31,FOOD_CHILLED,OK,32,3.23,61,N,,,103.36,,
LF-10412,SKU-0114,LOC-01,FOOD_AMBIENT,OK,36,11.61,288,N,,,417.96,,
LF-10671,SKU-0350,LOC-35,FOOD_AMBIENT,OK,43,2.06,110,N,,,88.58,,
